Unnamed: 0,comment,title,date,name,stars,sentiment
10209,A mio parere è un normale parco ma con le dimensioni USA quindi gigantesco. Particolare il fatto che sia dentro Manhattan e circondato da grattacieli. Per il resto è più adatto ai newyorchesi per una giornata di relax che ai turisti.,Parco da vivere ma da vedere non è necessario, 25 luglio 2016,vito tart,3.0,neutral
14773,È molto bello ed interessante ma dovrebbero mettere anche due ascensori per arrivare fino alla Madonnina. Lo spettacolo della sera lo rende uno dei posti più belli di Milano in assoluto.,Vista del duomo dalle Terrazze, 25 ottobre 2012,Paolo C,4.0,positive
6905,"una rassegna di foto, copie di documenti e filmati che si possono apprezzare anche guardando dei buoni documentari, cosa apprezzabile il pezzo di muro ancora in piedi",Si puo' anche evitare, 4 settembre 2018,damiano,2.0,negative
17685,Si potrebbe organizzare meglio l’ingresso al duomo ... Sono venuto tante volte a Milano ma per via della fila ho sempre evitato di entrare nel duomo ,Tanta fila , 23 settembre 2013,Carmine C,3.0,neutral
1850,"Il museo merita la visita. Al suo interno potrete trovare opere di Goya e di Velàzquez, oltre a capolavori inerenti la storia spagnola.",Consigliato, 18 agosto 2019,Venvoyage,5.0,positive
6335,"Per anni ho frequentato la vera zona dei Navigli fatta di piccoli locali, ristorantini a conduzione famigliare, gelaterie artigianali vere, negozietti curiosi e affascinanti....tutto scomparso, locali volgari, con “buttadentro” che ti marcano a vista decantando meraviglie, ristoranti cari e pretenziosi, servizio non professionale, un paio di luoghi di un certo livello ( un hotel e un ristorante sulla riva sinistra andando dal centro) il sempre valido Libraccio un paio di negozi che vendono articoli per gli am@nti del genere miltare. Atmosfera falsa, buona per carovane di turisti indotti da furbi tour operator",C’era una volta...., 22 marzo 2020,Sergio,2.0,negative
88,"Zona aggiornata dopo anni di degrado, con diversi locali e negozi, ospita anche un mercato. Piacevole per farci dire passi lontani dalle solite attrazioni del centro",Caratteristico, 6 novembre 2017,fyury,2.0,negative
9810,"I locali lungo i Navigli sono tutti molto belli ed ognuno offre tanta varietà di proposte culinarie. Il posto in sé andrebbe  meglio curato e controllato...un caos per i parcheggi, troppa marmaglia libera di andare a zonzo infastidendo gli avventori dei vari locali. Nella stessa sera, nel giro di pochi metri tanti personaggi equivoci palesemente alterati .... fuori di senno ...intenti in  attività quantomeno discutibili. Peccato perché il quartiere non merita tale situazione ....va valorizzato di più!",Weekend Milanese, 12 maggio 2019,Bova73,1.0,negative
13085,"Maestosa e imponente,tappa centrale durante tour della città, foto notturne suggestive, il monumento più iconico di Berlino,visitate la stanza del silenzio sotto al colonnato, un momento di riflessione sul significato della guerra.Imperdibile ",Fine estate a Berlino , 9 settembre 2019,Stefy070,5.0,positive
3840,"L'America è un sogno di tutti, il Capodanno a New York ancora di più. Central Park è sensazionale, esattamente come nei film, immenso, pieno di scoiattoli. ",Un sogno che si avvera!, 10 maggio 2022,Giada P.,5.0,positive
19666,"...tenuto non così bene...  grande, ma non ho visto cose molto particolari. In compenso uno dei laghetti presentava acqua davvero sporca. Bello vedere procioni e scoiattoli in libertà, però l'acqua così sporca... mah.",E' un parco..., 1 agosto 2017,leo_moschetti,3.0,neutral
16357,"Al margine meridionale di Milano centrale. . G vale davvero la pena visitare se siete in quel modo e. visitare San Lorenzo o Sant'Eustorgio. I canali sono piuttosto, con alcuni barconi ormeggiati, così si può avere una piacevole passeggiata accanto all'acqua.","Canal, quartiere attraente un po' malandato", 10 aprile 2014,Loxley55,3.0,neutral
6049,"Forse venendo da Roma, non riesco  a capire il valore architettonico della struttura, ma non la trovo così affascinante come la raccontano",No Comment, 31 agosto 2019,Andrea C,3.0,neutral
6423,Belle le decorazioni ma avrei preferito l'originale per ricordare gli orrori e i morti del muro. E' come se ridipingessero le pareti dei campi di concentramento.,Delusione totale, 27 maggio 2019,stefano l,1.0,negative
13554,Premetto che l'arte in generale non è precisamente un mio interesse benchè non disdegni l'architettura e musei con temi moderni....allora perchè ci sono andato??...trascinato dalla famiglia!!..cosa non si farebbe!! ;-),Noia mortale., 25 giugno 2018,Geo-max_61,2.0,negative
14635,"Il Central Park è sicuramente una tappa obbligata per chi visita New York, ma devo ammettere che ne sono rimasto solo parzialmente soddisfatto. Da un lato, il parco è davvero immenso e offre una vasta gamma di attività, come fare jogging, passeggiare, fare picnic e molto altro. La natura è stupenda e ci sono molti punti panoramici dove ammirare la città. Dall'altro lato, però, ho notato alcune aree del parco in cattive condizioni, con erbacce e sporcizia accumulata. Inoltre, alcune aree sono decisamente affollate, rendendo difficile godere appieno dell'esperienza. Nel complesso, comunque, il Central Park rimane un luogo imperdibile per chi visita New York, anche se forse sarebbe opportuno un po' più di manutenzione e pulizia.",Non c'è da aspettarsi grandissime cose., 6 gennaio 2023,Marco A.,3.0,neutral
4905,"Merita quasi un giorno intero, provale  un giro in bici o in barca. Distendersi al sole.. giocate e rilassatevi ..","Stupenda, come nei film", 19 luglio 2016,Andrea N,4.0,positive
19472,"I  navigli si possono raggiunegere con la metropolitana 3 verde (che si può prendere per esempio da Porta Garibaldi, la zona dei Grattacieli/Porta Nuova o da Piazza Cadorna, Stazione Ferrovie Nord) scendendo alla fermata di Porta Genova.I navigli è una delle zone più belle, romantiche ed affascinanti di Milano. Palazzi colorati, anche d'epoca, che si riflettono nellle acque del naviglio grande, la bella chiesa di Santa Maria delle Grazie al Naviglio (in stile neoromanico/neogotico), il piccolo gioiello del vicolo dei Lavandai, diversi locali (ristroranti, locali, pub etc); tutto questo identifica la bellissima zona dei navigli che non si può non scoprire se si visita Milano. Per gli amanti della fotografia è una buonissima zona soprattutto per i riflessi delle architetture sul naviglio. Da qui, imboccando Corso di Porta Ticinese si può fare una bellissima passeggiata per raggiungere il Duomo (35 minuti circa a piedi e 10/15 minuti con Tram). Durante la passeggiata si possomo ammirare la notevole Basilica di Sant'Eurstorgio, la Basilica di San Lorenzo con le sue famose Colonne e poco prima di Piazza del Duomo (in Via Torino) la piccola chiesa di Santa Maria presso San Satiro (di cui consiglio vivamente una visita del suo stupendo interno).",Una Milano magnifica, 1 settembre 2017,gdelcurto,4.0,positive
5623,"Forse ciò che mi ha stupito di più a NY è stato Central Park. Camminare sulle stradine di Central Park, tra i colori dell'autunno, evoca alla memoria immagini bellissime di film girati proprio lì. Pace e tranquillità. Bellissimo parco, molto pulito. I miei figli entusiasti, scoiattoli ovunque!",Come nei film, 23 novembre 2018,Elisa,5.0,positive
9183,"Molto vicino alla Porta di Brandeburgo, al Palazzo del Reichstag e al Mall of Berlin.Il Memoriale dell’Olocausto è costituito nella parte esterna da una piazzetta dove diversi pilastri grigi compongono una rete di corridoi dentro cui si può entrare. Man mano ci si addentra i pilastri risultano sempre più alti e questo, insieme alla pavimentazione caratterizzata da innalzamenti e infossamenti, disorienta e permette un isolamento utile a fermarsi, pensare e ricordare.Non ho potuto accedere alla parte interna perché sfortunatamente era chiusa.All’esterno sono presenti guardie che mantengono l’ordine, ma si limitano a semplici richiami verbali quando secondo me sarebbe il caso di allontanare e anche multare i geni che si divertono a salire in piedi sui pilastri e saltare da uno all’altro come al parco giochi, così come quei genitori cretini che permettono ai figli di correre e giocare a nascondino tra i pilastri.","Tappa interessante, poco rispetto.", 16 luglio 2019,Ezio Franchini,3.0,neutral
1332,"Questo è molto popolare e ha un sacco di bar e ristoranti, ma non era il mio tipo di luogo di soggiorno per un lungo periodo di tempo. E' interessante perché è tutto il canale antico quartiere rimanente e vale la pena di dare un'occhiata solo per questa ragione. La folla più giovane amore questa zona.",Vibrante ma non mi interessa, 21 luglio 2017,MAdB19,3.0,neutral
6026,Confusionaria la disposizione delle sale e anche la brochure non è precisa nel trovare i dipinti nelle sale indicate,Vacanza, 22 settembre 2017,avada_kedavra,3.0,neutral
7454,"La zona dei navigli coi suoi innumerevoli locali è un cult della movida milanese.Quel che mi delude... E' che questo luogo è di per se stesso un'ottima attrattiva... Che tuttavia ha perso quel sapore ""tradizionale""... Diventando una babele di locali come molte altre nella metropoli.",Non male ma..., 17 settembre 2012,Turtlefull,3.0,neutral
7267,Posto per un pasto serale/ritrovo bello. Ci sono un sacco di opzioni per i pasti tapas o completi e diventa più movimentato come la notte si accende.,Vita notturna!, 21 ottobre 2018,ggjosepa,5.0,positive
1180,Non si puo' andare a New York e non visitate Central Park il cuore pulsante di questa citta in continua evoluzione e unico spazio verde per i newyorkesi.,Un paradiso in una metropoli, 6 settembre 2017,cinziabusato,5.0,positive
12620,Venuto a Milano per vedere varie monumenti tra cui i navigli... Tanto sentito parlare... Sinceramente non è stato di mio gradimento.. E nemmeno di chi stava con me. Forse di notte avrebbe fatto un'altro effetto ma io dico che non è un posto da visitare... ,Lasciar stare.. , 4 gennaio 2018,GSTEFA,1.0,negative
15234,"molto  belle  le  terrazze  ,  peccato  che  al  momento  molti  sono  i  lavori  in  corso  . e  anche  se  si  salta  la  fila  sotto  non  si  salta  quella  sopra  i  tetti,  in  estate  tra  l  altro  puo  essere  molto  caldo.  di  buono  c  e   che  non  si  fa  fila  scendendo  dalle  scale  per  entrare  in  Cattedrale.",serve  per  saltare  fila  all  acquisto  biglietti, 3 luglio 2019,GUIDAMILANO M,3.0,neutral
12986,"Ehh quando ero giovane io era cosi bello andare a Piazza duomo ma adesso e cambiato troppo , mi dispiace moltissimo ",😔, 12 ottobre 2019,Michele💪,2.0,negative
16050,"Se siete Europei e non avete molto tempo non lo metterei in cima ai posti da vedere. Il motivo è semplice in Europa ci sono parchi molto più belli di questo, per un Americano sarebbe diverso perchè in America ci sono meno parchi pubblici curati come questo. Se siete Europei ci sono cose molto più interessanti da vedere a New Yrok.",Se siete Europei e non avete molto tempo non lo metterei in cima ai posti da vedere., 25 marzo 2016,Parmigiano76,3.0,neutral
8777,"Marzo, giornata fredda ma non troppo, neve ovunque e laghi ghiacciati.Ho fatto foto ad ogni cosa, perché ogni cosa era bellissima!COME NON ANDARCI? TAPPA OBBLIGATORIA!","Con la neve o senza, comunque da cartolina", 30 settembre 2015,Massimo C,5.0,positive
7155,"Un luogo da non poter perdere, un simbolo di New York da visitare e di cui godere. Bellissimo in ogni stagione, polmone vivo di questa città, posto dove rilassarsi e scattare foto stupende!",Magico, 19 dicembre 2015,CamillaP.,5.0,positive
5719,"Merita una visita, per forza. Peccato per i turisti ignoranti che si fanno i selfie con dietro il muro, sono davvero odiosi.",da vedere, 1 dicembre 2018,snap25,5.0,positive
5081,"Un esperienza bellissima potersi dedicare alla bellezza dei dipinti e altre opere d’arte di scuola soprattutto spagnola, ma la integrato da opere di artisti di altre nazioni. Eccezionale.",Bellissimo, 27 febbraio 2020,gionnigoa,5.0,positive
14949,"Sono carissime le audioguide. Dopo che il biglietto sta 15 euro, non ti aspetti che per una audioguida tu debba pagarne altri 6! Per una famiglia diventa esoso. Museo bellissimo per i quadri e per le sculture, molto ricco, però è eccessivamente dispersivo. Andrebbero messe più indicazioni sulla successione delle sale perché può capitare di perdersi troppo facilmente o di entrare in sale già visitate.",Dispersivo, 22 maggio 2018,ChiaraZ78,3.0,neutral
10158,"dove ci sono molti locali , non male ma mi aspettavo di piu , cmq consiglio di passarci per l'ora di cena in quanto ci sono molti locali che fanno dei super aperitivi!",luogo caratteristico, 20 ottobre 2015,ciro C,3.0,neutral
19466,"Se siete a Berlino andate a visitare il memoriale. Si trova di fianco alla porta di Brandeburgo, guardandola a sinistra. Un memoriale a cielo aperto. Percorrete i corridoi per il lungo e per  largo. Sensazione di angoscia.",Da non perdere , 12 maggio 2019,tripml75,5.0,positive
19492,"Una chiesa davvero bellissima, piena ..ma proprio piena di affreschi..diciamo pure che le pareti sono tutte dipinte.. con grande gusto e raffinatezza..",La cappella sisitina di Milano.., 30 dicembre 2019,Laura V,5.0,positive
17333,"Sarà perché essendo di Roma ho potuto ammirare ben altro, non sono rimasto entusiasta di questo luogo. Gli affreschi non mi sembrano così accurati e mirabili. il portone centrale costantemente aperto, che diffonde la luce in particolare sulla parete centrale, la abbaglia: impedisce lo sguardo allo spettatore per i riflessi e preclude quel minimo di silenzio e raccoglimento necessari al luogo e alle opere d'arte.",Non entusiasta, 29 settembre 2015,hermeticum,3.0,neutral
